,pos_x,pos_y,r,t
2924,43.48,35.0,0,5848
2925,43.5,35.0,0,5850
2926,43.52,35.0,0,5852
2927,43.54,35.0,0,5854
2928,43.56,35.0,0,5856
2929,43.58,35.0,0,5858
2930,43.6,35.0,0,5860
2931,43.620000000000005,35.0,0,5862
2932,43.64,35.0,0,5864
2933,43.66,35.0,0,5866
2934,43.68000000000001,35.0,0,5868
2935,43.7,35.0,0,5870
2936,43.72,35.0,0,5872
2937,43.739999999999995,35.0,0,5874
2938,43.760000000000005,35.0,0,5876
2939,43.78,35.0,0,5878
2940,43.8,35.0,0,5880
2941,43.81999999999999,35.0,0,5882
2942,43.84,35.0,0,5884
2943,43.86,35.0,0,5886
2944,43.879999999999995,35.0,0,5888
2945,43.9,35.0,0,5890
2946,43.92,35.0,0,5892
2947,43.94,35.0,0,5894
2948,43.96,35.0,0,5896
2949,43.98,35.0,0,5898
2950,44.0,35.0,0,5900
2951,44.02,35.0,0,5902
2952,44.04,35.0,0,5904
2953,44.059999999999995,35.0,0,5906
2954,44.080000000000005,35.0,0,5908
2955,44.1,35.0,0,5910
2956,44.12,35.0,0,5912
2957,44.14,35.0,0,5914
2958,44.160000000000004,35.0,0,5916
2959,44.18,35.0,0,5918
2960,44.2,35.0,0,5920
2961,44.22,35.0,0,5922
2962,44.24,35.0,0,5924
2963,44.260000000000005,35.0,0,5926
2964,44.28,35.0,0,5928
2965,44.3,35.0,0,5930
2966,44.32000000000001,35.0,0,5932
2967,44.34,35.0,0,5934
2968,44.36,35.0,0,5936
2969,44.379999999999995,35.0,0,5938
2970,44.400000000000006,35.0,0,5940
2971,44.42,35.0,0,5942
2972,44.44,35.0,0,5944
2973,44.459999999999994,35.0,0,5946
2974,44.480000000000004,35.0,0,5948
2975,44.5,35.0,0,5950
2976,44.519999999999996,35.0,0,5952
2977,44.54,35.0,0,5954
2978,44.56,35.0,0,5956
2979,44.58,35.0,0,5958
2980,44.6,35.0,0,5960
2981,44.62,35.0,0,5962
2982,44.64,35.0,0,5964
2983,44.660000000000004,35.0,0,5966
2984,44.68,35.0,0,5968
2985,44.699999999999996,35.0,0,5970
2986,44.720000000000006,35.0,0,5972
2987,44.74,35.0,0,5974
2988,44.76,35.0,0,5976
2989,44.78,35.0,0,5978
2990,44.800000000000004,35.0,0,5980
2991,44.82,35.0,0,5982
2992,44.84,35.0,0,5984
2993,44.86,35.0,0,5986
2994,44.88,35.0,0,5988
2995,44.900000000000006,35.0,0,5990
2996,44.92,35.0,0,5992
2997,44.94,35.0,0,5994
2998,44.96000000000001,35.0,0,5996
2999,44.980000000000004,35.0,0,5998
3000,45.0,35.0,0,6000
3001,45.0,34.980000000000004,0,6002
3002,45.0,34.96000000000001,0,6004
3003,45.0,34.94,0,6006
3004,45.0,34.92,0,6008
3005,45.0,34.900000000000006,0,6010
3006,45.0,34.88,0,6012
3007,45.0,34.86,0,6014
3008,45.0,34.84,0,6016
3009,45.0,34.82,0,6018
3010,45.0,34.800000000000004,0,6020
3011,45.0,34.78,0,6022
3012,45.0,34.76,0,6024
3013,45.0,34.74,0,6026
3014,45.0,34.720000000000006,0,6028
3015,45.0,34.699999999999996,0,6030
3016,45.0,34.68,0,6032
3017,45.0,34.660000000000004,0,6034
3018,45.0,34.64,0,6036
3019,45.0,34.62,0,6038
3020,45.0,34.6,0,6040
3021,45.0,34.58,0,6042
3022,45.0,34.56,0,6044
3023,45.0,34.54,0,6046
3024,45.0,34.519999999999996,0,6048
3025,45.0,34.5,0,6050
3026,45.0,34.480000000000004,0,6052
3027,45.0,34.459999999999994,0,6054
3028,45.0,34.44,0,6056
3029,45.0,34.42,0,6058
3030,45.0,34.400000000000006,0,6060
3031,45.0,34.379999999999995,0,6062
3032,45.0,34.36,0,6064
3033,45.0,34.34,0,6066
3034,45.0,34.32000000000001,0,6068
3035,45.0,34.3,0,6070
3036,45.0,34.28,0,6072
3037,45.0,34.260000000000005,0,6074
3038,45.0,34.24,0,6076
3039,45.0,34.22,0,6078
3040,45.0,34.2,0,6080
3041,45.0,34.18,0,6082
3042,45.0,34.160000000000004,0,6084
3043,45.0,34.14,0,6086
3044,45.0,34.12,0,6088
3045,45.0,34.1,0,6090
3046,45.0,34.080000000000005,0,6092
3047,45.0,34.059999999999995,0,6094
3048,45.0,34.04,0,6096
3049,45.0,34.02,0,6098
3050,45.0,34.0,0,6100
3051,45.0,33.98,0,6102
3052,45.0,33.96,0,6104
3053,45.0,33.94,0,6106
3054,45.0,33.92,0,6108
3055,45.0,33.9,0,6110
3056,45.0,33.879999999999995,0,6112
3057,45.0,33.86,0,6114
3058,45.0,33.84,0,6116
3059,45.0,33.81999999999999,0,6118
3060,45.0,33.8,0,6120
3061,45.0,33.78,0,6122
3062,45.0,33.760000000000005,0,6124
3063,45.0,33.739999999999995,0,6126
3064,45.0,33.72,0,6128
3065,45.0,33.7,0,6130
3066,45.0,33.68000000000001,0,6132
3067,45.0,33.66,0,6134
3068,45.0,33.64,0,6136
3069,45.0,33.620000000000005,0,6138
3070,45.0,33.6,0,6140
3071,45.0,33.58,0,6142
3072,45.0,33.56,0,6144
3073,45.0,33.54,0,6146
3074,45.0,33.52,0,6148
3075,45.0,33.5,0,6150
3076,45.0,33.48,0,6152
3077,45.0,33.46,0,6154
3078,45.0,33.440000000000005,0,6156
3079,45.0,33.419999999999995,0,6158
3080,45.0,33.4,0,6160
3081,45.0,33.38,0,6162
3082,45.0,33.36,0,6164
3083,45.0,33.339999999999996,0,6166
3084,45.0,33.32,0,6168
3085,45.0,33.3,0,6170
3086,45.0,33.28,0,6172
3087,45.0,33.26,0,6174
3088,45.0,33.239999999999995,0,6176
3089,45.0,33.22,0,6178
3090,45.0,33.2,0,6180
3091,45.0,33.17999999999999,0,6182
3092,45.0,33.16,0,6184
3093,45.0,33.14,0,6186
3094,45.0,33.120000000000005,0,6188
3095,45.0,33.099999999999994,0,6190
3096,45.0,33.08,0,6192
3097,45.0,33.06,0,6194
3098,45.0,33.040000000000006,0,6196
3099,45.0,33.019999999999996,0,6198
3100,45.0,33.0,0,6200
3101,45.0,32.980000000000004,0,6202
3102,45.0,32.96,0,6204
3103,45.0,32.94,0,6206
3104,45.0,32.92,0,6208
3105,45.0,32.9,0,6210
3106,45.0,32.88,0,6212
3107,45.0,32.86,0,6214
3108,45.0,32.839999999999996,0,6216
3109,45.0,32.82,0,6218
3110,45.0,32.800000000000004,0,6220
3111,45.0,32.779999999999994,0,6222
3112,45.0,32.76,0,6224
3113,45.0,32.74,0,6226
3114,45.0,32.72,0,6228
3115,45.0,32.699999999999996,0,6230
3116,45.0,32.68,0,6232
3117,45.0,32.66,0,6234
3118,45.0,32.64,0,6236
3119,45.0,32.62,0,6238
3120,45.0,32.599999999999994,0,6240
3121,45.0,32.58,0,6242
3122,45.0,32.56,0,6244
3123,45.0,32.53999999999999,0,6246
3124,45.0,32.519999999999996,0,6248
3125,45.0,32.5,0,6250
3126,45.0,32.480000000000004,0,6252
3127,45.0,32.46000000000001,0,6254
3128,45.0,32.44,0,6256
3129,45.0,32.42,0,6258
3130,45.0,32.400000000000006,0,6260
3131,45.0,32.38,0,6262
3132,45.0,32.36,0,6264
3133,45.0,32.34,0,6266
3134,45.0,32.32,0,6268
3135,45.0,32.300000000000004,0,6270
3136,45.0,32.28,0,6272
3137,45.0,32.26,0,6274
3138,45.0,32.24,0,6276
3139,45.0,32.220000000000006,0,6278
3140,45.0,32.199999999999996,0,6280
3141,45.0,32.18,0,6282
3142,45.0,32.160000000000004,0,6284
3143,45.0,32.14,0,6286
3144,45.0,32.12,0,6288
3145,45.0,32.1,0,6290
3146,45.0,32.08,0,6292
3147,45.0,32.06,0,6294
3148,45.0,32.04,0,6296
3149,45.0,32.019999999999996,0,6298
3150,45.0,32.0,0,6300
3151,45.0,31.980000000000004,0,6302
3152,45.0,31.959999999999997,0,6304
3153,45.0,31.939999999999998,0,6306
3154,45.0,31.92,0,6308
3155,45.0,31.900000000000006,0,6310
3156,45.0,31.879999999999995,0,6312
3157,45.0,31.86,0,6314
3158,45.0,31.840000000000003,0,6316
3159,45.0,31.820000000000004,0,6318
3160,45.0,31.799999999999997,0,6320
3161,45.0,31.78,0,6322
3162,45.0,31.76,0,6324
3163,45.0,31.740000000000002,0,6326
3164,45.0,31.72,0,6328
3165,45.0,31.7,0,6330
3166,45.0,31.68,0,6332
3167,45.0,31.660000000000004,0,6334
3168,45.0,31.639999999999997,0,6336
3169,45.0,31.619999999999997,0,6338
3170,45.0,31.6,0,6340
3171,45.0,31.580000000000005,0,6342
3172,45.0,31.559999999999995,0,6344
3173,45.0,31.54,0,6346
3174,45.0,31.520000000000003,0,6348
3175,45.0,31.500000000000004,0,6350
3176,45.0,31.479999999999997,0,6352
3177,45.0,31.46,0,6354
3178,45.0,31.44,0,6356
3179,45.0,31.42,0,6358
3180,45.0,31.4,0,6360
3181,45.0,31.38,0,6362
3182,45.0,31.36,0,6364
3183,45.0,31.340000000000003,0,6366
3184,45.0,31.319999999999997,0,6368
3185,45.0,31.299999999999997,0,6370
3186,45.0,31.28,0,6372
3187,45.0,31.260000000000005,0,6374
3188,45.0,31.239999999999995,0,6376
3189,45.0,31.22,0,6378
3190,45.0,31.200000000000003,0,6380
3191,45.0,31.180000000000003,0,6382
3192,45.0,31.159999999999997,0,6384
3193,45.0,31.14,0,6386
3194,45.0,31.12,0,6388
3195,45.0,31.1,0,6390
3196,45.0,31.08,0,6392
3197,45.0,31.06,0,6394
3198,45.0,31.04,0,6396
3199,45.0,31.020000000000003,0,6398
3200,45.0,30.999999999999996,0,6400
3201,45.0,30.979999999999997,0,6402
3202,45.0,30.96,0,6404
3203,45.0,30.940000000000005,0,6406
3204,45.0,30.919999999999995,0,6408
3205,45.0,30.9,0,6410
3206,45.0,30.880000000000003,0,6412
3207,45.0,30.860000000000003,0,6414
3208,45.0,30.839999999999996,0,6416
3209,45.0,30.82,0,6418
3210,45.0,30.8,0,6420
3211,45.0,30.78,0,6422
3212,45.0,30.759999999999998,0,6424
3213,45.0,30.74,0,6426
3214,45.0,30.72,0,6428
3215,45.0,30.700000000000003,0,6430
3216,45.0,30.679999999999996,0,6432
3217,45.0,30.659999999999997,0,6434
3218,45.0,30.64,0,6436
3219,45.0,30.620000000000005,0,6438
3220,45.0,30.599999999999994,0,6440
3221,45.0,30.58,0,6442
3222,45.0,30.560000000000002,0,6444
3223,45.0,30.540000000000003,0,6446
3224,45.0,30.519999999999996,0,6448
3225,45.0,30.5,0,6450
3226,45.0,30.48,0,6452
3227,45.0,30.46,0,6454
3228,45.0,30.439999999999998,0,6456
3229,45.0,30.419999999999998,0,6458
3230,45.0,30.4,0,6460
3231,45.0,30.380000000000003,0,6462
3232,45.0,30.359999999999996,0,6464
3233,45.0,30.339999999999996,0,6466
3234,45.0,30.32,0,6468
3235,45.0,30.300000000000004,0,6470
3236,45.0,30.279999999999994,0,6472
3237,45.0,30.259999999999998,0,6474
3238,45.0,30.240000000000002,0,6476
3239,45.0,30.220000000000002,0,6478
3240,45.0,30.199999999999996,0,6480
3241,45.0,30.18,0,6482
3242,45.0,30.16,0,6484
3243,45.0,30.14,0,6486
3244,45.0,30.119999999999997,0,6488
3245,45.0,30.099999999999998,0,6490
3246,45.0,30.08,0,6492
3247,45.0,30.060000000000002,0,6494
3248,45.0,30.039999999999996,0,6496
3249,45.0,30.019999999999996,0,6498
3250,45.0,30.0,0,6500
3251,45.0,29.980000000000004,0,6502
3252,45.0,29.960000000000004,0,6504
3253,45.0,29.939999999999998,0,6506
3254,45.0,29.92,0,6508
3255,45.0,29.900000000000002,0,6510
3256,45.0,29.880000000000003,0,6512
3257,45.0,29.86,0,6514
3258,45.0,29.84,0,6516
3259,45.0,29.82,0,6518
3260,45.0,29.800000000000004,0,6520
3261,45.0,29.779999999999998,0,6522
3262,45.0,29.759999999999998,0,6524
3263,45.0,29.740000000000002,0,6526
3264,45.0,29.720000000000006,0,6528
3265,45.0,29.699999999999996,0,6530
3266,45.0,29.68,0,6532
3267,45.0,29.660000000000004,0,6534
3268,45.0,29.640000000000004,0,6536
3269,45.0,29.619999999999997,0,6538
3270,45.0,29.6,0,6540
3271,45.0,29.580000000000002,0,6542
3272,45.0,29.560000000000002,0,6544
3273,45.0,29.54,0,6546
3274,45.0,29.52,0,6548
3275,45.0,29.5,0,6550
3276,45.0,29.480000000000004,0,6552
3277,45.0,29.459999999999997,0,6554
3278,45.0,29.439999999999998,0,6556
3279,45.0,29.42,0,6558
3280,45.0,29.400000000000006,0,6560
3281,45.0,29.379999999999995,0,6562
3282,45.0,29.36,0,6564
3283,45.0,29.340000000000003,0,6566
3284,45.0,29.320000000000004,0,6568
3285,45.0,29.299999999999997,0,6570
3286,45.0,29.28,0,6572
3287,45.0,29.26,0,6574
3288,45.0,29.240000000000002,0,6576
3289,45.0,29.22,0,6578
3290,45.0,29.2,0,6580
3291,45.0,29.18,0,6582
3292,45.0,29.160000000000004,0,6584
3293,45.0,29.139999999999997,0,6586
3294,45.0,29.119999999999997,0,6588
3295,45.0,29.1,0,6590
3296,45.0,29.080000000000005,0,6592
3297,45.0,29.059999999999995,0,6594
3298,45.0,29.04,0,6596
3299,45.0,29.020000000000003,0,6598
3300,45.0,29.000000000000004,0,6600
3301,45.0,28.979999999999997,0,6602
3302,45.0,28.96,0,6604
3303,45.0,28.94,0,6606
3304,45.0,28.92,0,6608
3305,45.0,28.9,0,6610
3306,45.0,28.88,0,6612
3307,45.0,28.86,0,6614
3308,45.0,28.840000000000003,0,6616
3309,45.0,28.819999999999997,0,6618
3310,45.0,28.799999999999997,0,6620
3311,45.0,28.78,0,6622
3312,45.0,28.760000000000005,0,6624
3313,45.0,28.739999999999995,0,6626
3314,45.0,28.72,0,6628
3315,45.0,28.700000000000003,0,6630
3316,45.0,28.680000000000003,0,6632
3317,45.0,28.659999999999997,0,6634
3318,45.0,28.64,0,6636
3319,45.0,28.62,0,6638
3320,45.0,28.6,0,6640
3321,45.0,28.58,0,6642
3322,45.0,28.56,0,6644
3323,45.0,28.54,0,6646
3324,45.0,28.520000000000003,0,6648
3325,45.0,28.499999999999996,0,6650
3326,45.0,28.479999999999997,0,6652
3327,45.0,28.46,0,6654
3328,45.0,28.440000000000005,0,6656
3329,45.0,28.419999999999995,0,6658
3330,45.0,28.4,0,6660
3331,45.0,28.380000000000003,0,6662
3332,45.0,28.360000000000003,0,6664
3333,45.0,28.339999999999996,0,6666
3334,45.0,28.32,0,6668
3335,45.0,28.3,0,6670
3336,45.0,28.28,0,6672
3337,45.0,28.259999999999998,0,6674
3338,45.0,28.24,0,6676
3339,45.0,28.22,0,6678
3340,45.0,28.200000000000003,0,6680
3341,45.0,28.179999999999996,0,6682
3342,45.0,28.159999999999997,0,6684
3343,45.0,28.14,0,6686
3344,45.0,28.120000000000005,0,6688
3345,45.0,28.099999999999994,0,6690
3346,45.0,28.08,0,6692
3347,45.0,28.060000000000002,0,6694
3348,45.0,28.040000000000003,0,6696
3349,45.0,28.019999999999996,0,6698
3350,45.0,28.0,0,6700
3351,45.0,27.98,0,6702
3352,45.0,27.96,0,6704
3353,45.0,27.939999999999998,0,6706
3354,45.0,27.919999999999998,0,6708
3355,45.0,27.9,0,6710
3356,45.0,27.880000000000003,0,6712
3357,45.0,27.859999999999996,0,6714
3358,45.0,27.839999999999996,0,6716
3359,45.0,27.82,0,6718
3360,45.0,27.800000000000004,0,6720
3361,45.0,27.779999999999994,0,6722
3362,45.0,27.759999999999998,0,6724
3363,45.0,27.740000000000002,0,6726
3364,45.0,27.720000000000002,0,6728
3365,45.0,27.699999999999996,0,6730
3366,45.0,27.68,0,6732
3367,45.0,27.66,0,6734
3368,45.0,27.64,0,6736
3369,45.0,27.619999999999997,0,6738
3370,45.0,27.599999999999998,0,6740
3371,45.0,27.58,0,6742
3372,45.0,27.560000000000002,0,6744
3373,45.0,27.539999999999996,0,6746
3374,45.0,27.519999999999996,0,6748
3375,45.0,27.5,0,6750
3376,45.0,27.480000000000004,0,6752
3377,45.0,27.460000000000004,0,6754
3378,45.0,27.439999999999998,0,6756
3379,45.0,27.42,0,6758
3380,45.0,27.400000000000002,0,6760
3381,45.0,27.380000000000003,0,6762
3382,45.0,27.36,0,6764
3383,45.0,27.34,0,6766
3384,45.0,27.32,0,6768
3385,45.0,27.300000000000004,0,6770
3386,45.0,27.279999999999998,0,6772
3387,45.0,27.259999999999998,0,6774
3388,45.0,27.240000000000002,0,6776
3389,45.0,27.220000000000006,0,6778
3390,45.0,27.199999999999996,0,6780
3391,45.0,27.18,0,6782
3392,45.0,27.160000000000004,0,6784
3393,45.0,27.140000000000004,0,6786
3394,45.0,27.119999999999997,0,6788
3395,45.0,27.1,0,6790
3396,45.0,27.080000000000002,0,6792
3397,45.0,27.060000000000002,0,6794
3398,45.0,27.04,0,6796
3399,45.0,27.02,0,6798
3400,45.0,27.0,0,6800
3401,45.0,26.980000000000004,0,6802
3402,45.0,26.959999999999997,0,6804
3403,45.0,26.939999999999998,0,6806
3404,45.0,26.92,0,6808
3405,45.0,26.900000000000006,0,6810
3406,45.0,26.879999999999995,0,6812
3407,45.0,26.86,0,6814
3408,45.0,26.840000000000003,0,6816
3409,45.0,26.820000000000004,0,6818
3410,45.0,26.799999999999997,0,6820
3411,45.0,26.78,0,6822
3412,45.0,26.76,0,6824
3413,45.0,26.740000000000002,0,6826
3414,45.0,26.72,0,6828
3415,45.0,26.7,0,6830
3416,45.0,26.68,0,6832
3417,45.0,26.660000000000004,0,6834
3418,45.0,26.639999999999997,0,6836
3419,45.0,26.619999999999997,0,6838
3420,45.0,26.6,0,6840
3421,45.0,26.580000000000005,0,6842
3422,45.0,26.559999999999995,0,6844
3423,45.0,26.54,0,6846
3424,45.0,26.520000000000003,0,6848
3425,45.0,26.500000000000004,0,6850
3426,45.0,26.479999999999997,0,6852
3427,45.0,26.46,0,6854
3428,45.0,26.44,0,6856
3429,45.0,26.42,0,6858
3430,45.0,26.4,0,6860
3431,45.0,26.38,0,6862
3432,45.0,26.36,0,6864
3433,45.0,26.340000000000003,0,6866
3434,45.0,26.319999999999997,0,6868
3435,45.0,26.299999999999997,0,6870
3436,45.0,26.28,0,6872
3437,45.0,26.260000000000005,0,6874
3438,45.0,26.239999999999995,0,6876
3439,45.0,26.22,0,6878
3440,45.0,26.200000000000003,0,6880
3441,45.0,26.180000000000003,0,6882
3442,45.0,26.159999999999997,0,6884
3443,45.0,26.14,0,6886
3444,45.0,26.12,0,6888
3445,45.0,26.1,0,6890
3446,45.0,26.08,0,6892
3447,45.0,26.06,0,6894
3448,45.0,26.04,0,6896
3449,45.0,26.020000000000003,0,6898
3450,45.0,25.999999999999996,0,6900
3451,45.0,25.979999999999997,0,6902
3452,45.0,25.96,0,6904
3453,45.0,25.940000000000005,0,6906
3454,45.0,25.919999999999995,0,6908
3455,45.0,25.9,0,6910
3456,45.0,25.880000000000003,0,6912
3457,45.0,25.860000000000003,0,6914
3458,45.0,25.839999999999996,0,6916
3459,45.0,25.82,0,6918
3460,45.0,25.8,0,6920
3461,45.0,25.78,0,6922
3462,45.0,25.759999999999998,0,6924
3463,45.0,25.74,0,6926
3464,45.0,25.72,0,6928
3465,45.0,25.700000000000003,0,6930
3466,45.0,25.679999999999996,0,6932
3467,45.0,25.659999999999997,0,6934
3468,45.0,25.64,0,6936
3469,45.0,25.620000000000005,0,6938
3470,45.0,25.599999999999994,0,6940
3471,45.0,25.58,0,6942
3472,45.0,25.560000000000002,0,6944
3473,45.0,25.540000000000003,0,6946
3474,45.0,25.519999999999996,0,6948
3475,45.0,25.5,0,6950
3476,45.0,25.48,0,6952
3477,45.0,25.46,0,6954
3478,45.0,25.439999999999998,0,6956
3479,45.0,25.419999999999998,0,6958
3480,45.0,25.4,0,6960
3481,45.0,25.380000000000003,0,6962
3482,45.0,25.359999999999996,0,6964
3483,45.0,25.339999999999996,0,6966
3484,45.0,25.32,0,6968
3485,45.0,25.300000000000004,0,6970
3486,45.0,25.279999999999994,0,6972
3487,45.0,25.259999999999998,0,6974
3488,45.0,25.240000000000002,0,6976
3489,45.0,25.220000000000002,0,6978
3490,45.0,25.199999999999996,0,6980
3491,45.0,25.18,0,6982
3492,45.0,25.16,0,6984
3493,45.0,25.14,0,6986
3494,45.0,25.119999999999997,0,6988
3495,45.0,25.099999999999998,0,6990
3496,45.0,25.08,0,6992
3497,45.0,25.060000000000002,0,6994
3498,45.0,25.039999999999996,0,6996
3499,45.0,25.019999999999996,0,6998
3500,45.0,25.0,0,7000
3501,45.0,24.980000000000004,0,7002
3502,45.0,24.960000000000004,0,7004
3503,45.0,24.939999999999998,0,7006
3504,45.0,24.92,0,7008
3505,45.0,24.900000000000002,0,7010
3506,45.0,24.880000000000003,0,7012
3507,45.0,24.86,0,7014
3508,45.0,24.84,0,7016
3509,45.0,24.82,0,7018
3510,45.0,24.800000000000004,0,7020
3511,45.0,24.779999999999998,0,7022
3512,45.0,24.759999999999998,0,7024
3513,45.0,24.740000000000002,0,7026
3514,45.0,24.720000000000006,0,7028
3515,45.0,24.699999999999996,0,7030
3516,45.0,24.68,0,7032
3517,45.0,24.660000000000004,0,7034
3518,45.0,24.640000000000004,0,7036
3519,45.0,24.619999999999997,0,7038
3520,45.0,24.6,0,7040
3521,45.0,24.580000000000002,0,7042
3522,45.0,24.560000000000002,0,7044
3523,45.0,24.54,0,7046
3524,45.0,24.52,0,7048
3525,45.0,24.5,0,7050
3526,45.0,24.480000000000004,0,7052
3527,45.0,24.459999999999997,0,7054
3528,45.0,24.439999999999998,0,7056
3529,45.0,24.42,0,7058
3530,45.0,24.400000000000006,0,7060
3531,45.0,24.379999999999995,0,7062
3532,45.0,24.36,0,7064
3533,45.0,24.340000000000003,0,7066
3534,45.0,24.320000000000004,0,7068
3535,45.0,24.299999999999997,0,7070
3536,45.0,24.28,0,7072
3537,45.0,24.26,0,7074
3538,45.0,24.240000000000002,0,7076
3539,45.0,24.22,0,7078
3540,45.0,24.2,0,7080
3541,45.0,24.18,0,7082
3542,45.0,24.160000000000004,0,7084
3543,45.0,24.139999999999997,0,7086
3544,45.0,24.119999999999997,0,7088
3545,45.0,24.1,0,7090
3546,45.0,24.080000000000005,0,7092
3547,45.0,24.059999999999995,0,7094
3548,45.0,24.04,0,7096
3549,45.0,24.020000000000003,0,7098
3550,45.0,24.000000000000004,0,7100
3551,45.0,23.979999999999997,0,7102
3552,45.0,23.96,0,7104
3553,45.0,23.94,0,7106
3554,45.0,23.92,0,7108
3555,45.0,23.9,0,7110
3556,45.0,23.88,0,7112
3557,45.0,23.86,0,7114
3558,45.0,23.840000000000003,0,7116
3559,45.0,23.819999999999997,0,7118
3560,45.0,23.799999999999997,0,7120
3561,45.0,23.78,0,7122
3562,45.0,23.760000000000005,0,7124
3563,45.0,23.739999999999995,0,7126
3564,45.0,23.72,0,7128
3565,45.0,23.700000000000003,0,7130
3566,45.0,23.680000000000003,0,7132
3567,45.0,23.659999999999997,0,7134
3568,45.0,23.64,0,7136
3569,45.0,23.62,0,7138
3570,45.0,23.6,0,7140
3571,45.0,23.58,0,7142
3572,45.0,23.56,0,7144
3573,45.0,23.54,0,7146
3574,45.0,23.520000000000003,0,7148
3575,45.0,23.499999999999996,0,7150
3576,45.0,23.479999999999997,0,7152
3577,45.0,23.46,0,7154
3578,45.0,23.440000000000005,0,7156
3579,45.0,23.419999999999995,0,7158
3580,45.0,23.4,0,7160
3581,45.0,23.380000000000003,0,7162
3582,45.0,23.360000000000003,0,7164
3583,45.0,23.339999999999996,0,7166
3584,45.0,23.32,0,7168
3585,45.0,23.3,0,7170
3586,45.0,23.28,0,7172
3587,45.0,23.259999999999998,0,7174
3588,45.0,23.24,0,7176
3589,45.0,23.22,0,7178
3590,45.0,23.200000000000003,0,7180
3591,45.0,23.179999999999996,0,7182
3592,45.0,23.159999999999997,0,7184
3593,45.0,23.14,0,7186
3594,45.0,23.120000000000005,0,7188
3595,45.0,23.099999999999994,0,7190
3596,45.0,23.08,0,7192
3597,45.0,23.060000000000002,0,7194
3598,45.0,23.040000000000003,0,7196
3599,45.0,23.019999999999996,0,7198
3600,45.0,23.0,0,7200
3601,45.0,22.98,0,7202
3602,45.0,22.96,0,7204
3603,45.0,22.939999999999998,0,7206
3604,45.0,22.919999999999998,0,7208
3605,45.0,22.9,0,7210
3606,45.0,22.880000000000003,0,7212
3607,45.0,22.859999999999996,0,7214
3608,45.0,22.839999999999996,0,7216
3609,45.0,22.82,0,7218
3610,45.0,22.800000000000004,0,7220
3611,45.0,22.779999999999994,0,7222
3612,45.0,22.759999999999998,0,7224
3613,45.0,22.740000000000002,0,7226
3614,45.0,22.720000000000002,0,7228
3615,45.0,22.699999999999996,0,7230
3616,45.0,22.68,0,7232
3617,45.0,22.66,0,7234
3618,45.0,22.64,0,7236
3619,45.0,22.619999999999997,0,7238
3620,45.0,22.599999999999998,0,7240
3621,45.0,22.58,0,7242
3622,45.0,22.560000000000002,0,7244
3623,45.0,22.539999999999996,0,7246
3624,45.0,22.519999999999996,0,7248
3625,45.0,22.5,0,7250
3626,45.0,22.480000000000004,0,7252
3627,45.0,22.460000000000004,0,7254
3628,45.0,22.439999999999998,0,7256
3629,45.0,22.42,0,7258
3630,45.0,22.400000000000002,0,7260
3631,45.0,22.380000000000003,0,7262
3632,45.0,22.36,0,7264
3633,45.0,22.34,0,7266
3634,45.0,22.32,0,7268
3635,45.0,22.300000000000004,0,7270
3636,45.0,22.279999999999998,0,7272
3637,45.0,22.259999999999998,0,7274
3638,45.0,22.240000000000002,0,7276
3639,45.0,22.220000000000006,0,7278
3640,45.0,22.199999999999996,0,7280
3641,45.0,22.18,0,7282
3642,45.0,22.160000000000004,0,7284
3643,45.0,22.140000000000004,0,7286
3644,45.0,22.119999999999997,0,7288
3645,45.0,22.1,0,7290
3646,45.0,22.080000000000002,0,7292
3647,45.0,22.060000000000002,0,7294
3648,45.0,22.04,0,7296
3649,45.0,22.02,0,7298
3650,45.0,22.0,0,7300
3651,45.0,21.980000000000004,0,7302
3652,45.0,21.959999999999997,0,7304
3653,45.0,21.939999999999998,0,7306
3654,45.0,21.92,0,7308
3655,45.0,21.900000000000006,0,7310
3656,45.0,21.879999999999995,0,7312
3657,45.0,21.86,0,7314
3658,45.0,21.840000000000003,0,7316
3659,45.0,21.820000000000004,0,7318
3660,45.0,21.799999999999997,0,7320
3661,45.0,21.78,0,7322
3662,45.0,21.76,0,7324
3663,45.0,21.740000000000002,0,7326
3664,45.0,21.72,0,7328
3665,45.0,21.7,0,7330
3666,45.0,21.68,0,7332
3667,45.0,21.660000000000004,0,7334
3668,45.0,21.639999999999997,0,7336
3669,45.0,21.619999999999997,0,7338
3670,45.0,21.6,0,7340
3671,45.0,21.580000000000005,0,7342
3672,45.0,21.559999999999995,0,7344
3673,45.0,21.54,0,7346
3674,45.0,21.520000000000003,0,7348
3675,45.0,21.500000000000004,0,7350
3676,45.0,21.479999999999997,0,7352
3677,45.0,21.46,0,7354
3678,45.0,21.44,0,7356
3679,45.0,21.42,0,7358
3680,45.0,21.4,0,7360
3681,45.0,21.38,0,7362
3682,45.0,21.36,0,7364
3683,45.0,21.340000000000003,0,7366
3684,45.0,21.319999999999997,0,7368
3685,45.0,21.299999999999997,0,7370
3686,45.0,21.28,0,7372
3687,45.0,21.260000000000005,0,7374
3688,45.0,21.239999999999995,0,7376
3689,45.0,21.22,0,7378
3690,45.0,21.200000000000003,0,7380
3691,45.0,21.180000000000003,0,7382
3692,45.0,21.159999999999997,0,7384
3693,45.0,21.14,0,7386
3694,45.0,21.12,0,7388
3695,45.0,21.1,0,7390
3696,45.0,21.08,0,7392
3697,45.0,21.06,0,7394
3698,45.0,21.04,0,7396
